Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Linz-Land,Oberösterreich,"81,9",124,"4443,40",6726
Mattersburg,Burgenland,"82,4",33,"3189,20",1277
Melk,Niederösterreich,"118,9",93,"4318,90",3377
Mistelbach,Niederösterreich,"107,1",81,"2281,00",1725
Mödling,Niederösterreich,"95,7",114,"3054,20",3638
Murau,Steiermark,"217,8",60,"4135,40",1139
Murtal,Steiermark,"161,8",116,"4297,20",3081
Neunkirchen,Niederösterreich,"121,6",105,"3625,10",3130
Neusiedl am See,Burgenland,"133,4",80,"3067,20",1840
Oberpullendorf,Burgenland,"85,6",32,"3889,40",1454
Oberwart,Burgenland,"64,6",35,"3648,10",1977
Perg,Oberösterreich,"111,6",77,"5528,70",3813
Reutte,Tirol,"158,4",52,"3395,50",1115
Ried im Innkreis,Oberösterreich,"194,5",120,"6331,70",3906
Rohrbach,Oberösterreich,"162,7",92,"7247,30",4098
Rust,Burgenland,"50,5",1,"3080,80",61
Salzburg,Salzburg,"201,9",313,"4645,80",7202
Salzburg-Umgebung,Salzburg,"190,9",293,"5191,80",7969
Sankt Johann im Pongau,Salzburg,"337,5",274,"7402,00",6010
Sankt Pölten,Niederösterreich,"111,7",62,"4207,90",2336
Sankt Pölten (Land),Niederösterreich,"80,5",106,"3447,20",4541
Sankt Veit an der Glan,Kärnten,"191,9",104,"4964,40",2690
Schärding,Oberösterreich,"144,6",83,"6731,00",3863
Scheibbs,Niederösterreich,239,99,"5440,20",2253
Schwaz,Tirol,"116,2",98,"8360,10",7050
Spittal an der Drau,Kärnten,"365,1",277,"3444,10",2613
Steyr,Oberösterreich,"63,1",24,"4322,60",1645
Steyr-Land,Oberösterreich,"75,8",46,"5258,80",3193
Südoststeiermark,Steiermark,"167,8",141,"3957,80",3326
Tamsweg,Salzburg,"681,4",138,"8498,30",1721
Tulln,Niederösterreich,"149,1",156,"3158,90",3304
Urfahr-Umgebung,Oberösterreich,"58,1",50,"5541,50",4766
Villach Land,Kärnten,"143,9",93,"3932,30",2541
Villach Stadt,Kärnten,"77,9",49,"3530,40",2220
Vöcklabruck,Oberösterreich,"112,2",154,"5195,30",7133
Voitsberg,Steiermark,145,74,"4039,70",2062
Völkermarkt,Kärnten,"119,4",50,"5907,50",2473
Waidhofen an der Thaya,Niederösterreich,"93,5",24,"3527,80",906
Waidhofen an der Ybbs,Niederösterreich,"249,5",28,"5195,20",583
Weiz,Steiermark,"76,1",69,"3309,30",3000
Wels,Oberösterreich,"97,6",61,"5181,70",3237
Wels-Land,Oberösterreich,"105,7",78,"4462,10",3292
Wien,Wien,"115,1",#ERROR!,"4063,90",77669
Wiener Neustadt,Niederösterreich,"181,1",83,"3960,90",1815
Wiener Neustadt (Land),Niederösterreich,"136,6",107,"3127,40",2449
Wolfsberg,Kärnten,"96,9",51,"4719,90",2483
Zell am See,Salzburg,"213,4",187,"5664,90",4964
Zwettl,Niederösterreich,"292,9",123,"4725,30",1984
