Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Völkermarkt,Kärnten,"265,2",111,"5601,70",2345
Waidhofen an der Thaya,Niederösterreich,"112,9",29,"3329,20",855
Waidhofen an der Ybbs,Niederösterreich,"561,4",63,"4740,70",532
Weiz,Steiermark,128,116,"3120,70",2829
Wels,Oberösterreich,"97,6",61,"4996,00",3121
Wels-Land,Oberösterreich,"178,9",132,"4234,40",3124
Wien,Wien,"117,2",#ERROR!,"3860,50",73781
Wiener Neustadt,Niederösterreich,"189,9",87,"3594,30",1647
Wiener Neustadt (Land),Niederösterreich,"177,5",139,"2877,10",2253
Wolfsberg,Kärnten,"203,4",107,"4510,80",2373
Zell am See,Salzburg,"376,6",330,"5276,90",4624
Zwettl,Niederösterreich,"209,6",88,"4191,80",1760
