Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Salzburg,Salzburg,"2,6",4,"7552,60",11738
Salzburg-Umgebung,Salzburg,"9,1",14,"8026,60",12411
Sankt Johann im Pongau,Salzburg,0,±0,"11766,50",9577
Sankt Pölten,Niederösterreich,"25,1",14,"7035,00",3931
Sankt Pölten (Land),Niederösterreich,"6,1",8,"6069,00",8015
Sankt Veit an der Glan,Kärnten,"3,7",2,"7392,40",3983
Schärding,Oberösterreich,0,±0,"9277,80",5329
Scheibbs,Niederösterreich,0,±0,"9117,80",3790
Schwaz,Tirol,0,±0,"10673,00",9014
Spittal an der Drau,Kärnten,"1,3",1,"7728,60",5845
Steyr,Oberösterreich,"5,3",2,"6513,50",2472
Steyr-Land,Oberösterreich,"42,7",26,"7066,40",4306
Südoststeiermark,Steiermark,"1,2",1,"7197,00",6034
Tamsweg,Salzburg,5,1,"12386,90",2492
Tulln,Niederösterreich,"5,7",6,"5164,40",5462
Urfahr-Umgebung,Oberösterreich,"1,2",1,"7112,00",6133
Villach Land,Kärnten,"1,5",1,"6793,00",4410
Villach Stadt,Kärnten,0,±0,"6230,60",3940
Vöcklabruck,Oberösterreich,"1,4",2,"8369,30",11549
Voitsberg,Steiermark,2,1,"6720,70",3424
Völkermarkt,Kärnten,"2,4",1,"8854,00",3704
Waidhofen an der Thaya,Niederösterreich,0,±0,"6584,20",1681
Waidhofen an der Ybbs,Niederösterreich,9,1,"8209,10",914
Weiz,Steiermark,"5,5",5,"6837,10",6216
Wels,Oberösterreich,"4,8",3,"9029,00",5657
Wels-Land,Oberösterreich,"1,3",1,"7658,20",5711
Wien,Wien,"20,9",401,"7252,30",139313
Wiener Neustadt,Niederösterreich,0,±0,"8399,30",3902
Wiener Neustadt (Land),Niederösterreich,"8,9",7,"6697,20",5293
Wolfsberg,Kärnten,0,±0,"6660,60",3496
Zell am See,Salzburg,"3,4",3,"8236,50",7262
Zwettl,Niederösterreich,"4,8",2,"8016,40",3353
