Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Rust,Burgenland,0,±0,"3787,90",75
Salzburg,Salzburg,"8,4",13,"7560,30",11720
Salzburg-Umgebung,Salzburg,"14,3",22,"8052,50",12360
Sankt Johann im Pongau,Salzburg,"9,9",8,"11807,50",9587
Sankt Pölten,Niederösterreich,36,20,"7023,50",3899
Sankt Pölten (Land),Niederösterreich,22,29,"6045,70",7964
Sankt Veit an der Glan,Kärnten,"27,7",15,"7324,80",3969
Schärding,Oberösterreich,"10,5",6,"9283,70",5328
Scheibbs,Niederösterreich,"12,1",5,"9141,80",3786
Schwaz,Tirol,"2,4",2,"10682,00",9008
Spittal an der Drau,Kärnten,"26,4",20,"7694,90",5838
Steyr,Oberösterreich,"36,8",14,"6495,70",2472
Steyr-Land,Oberösterreich,"13,2",8,"7042,50",4276
Südoststeiermark,Steiermark,"23,8",20,"7176,70",6031
Tamsweg,Salzburg,0,±0,"12266,10",2484
Tulln,Niederösterreich,"22,9",24,"5182,00",5420
Urfahr-Umgebung,Oberösterreich,"16,3",14,"7118,20",6122
Villach Land,Kärnten,"15,5",10,"6957,80",4496
Villach Stadt,Kärnten,"15,9",10,"6337,30",3985
Vöcklabruck,Oberösterreich,"11,7",16,"8408,00",11544
Voitsberg,Steiermark,"23,5",12,"6700,10",3420
Völkermarkt,Kärnten,"45,4",19,"8841,00",3701
Waidhofen an der Thaya,Niederösterreich,"7,8",2,"6541,50",1680
Waidhofen an der Ybbs,Niederösterreich,"106,9",12,"8126,90",912
Weiz,Steiermark,"17,6",16,"6834,80",6196
Wels,Oberösterreich,16,10,"9036,30",5645
Wels-Land,Oberösterreich,"20,3",15,"7734,10",5706
Wien,Wien,"32,4",620,"7219,70",137982
Wiener Neustadt,Niederösterreich,"15,3",7,"8511,00",3900
Wiener Neustadt (Land),Niederösterreich,"8,9",7,"6713,30",5257
Wolfsberg,Kärnten,"24,7",13,"6634,10",3490
Zell am See,Salzburg,"6,8",6,"8278,20",7254
Zwettl,Niederösterreich,"7,1",3,"7954,80",3340
