Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Waidhofen an der Ybbs,Niederöstereich,"748,5",84,"1773,30",199
Weiz,Steiermark,"423,6",384,"1471,50",1334
Wels,Oberösterreich,"627,5",392,"2711,70",1694
Wels-Land,Oberösterreich,698,515,"2090,10",1542
Wien,Wien,398,#ERROR!,"2402,90",45924
Wiener Neustadt,Niederöstereich,"357,9",164,"2033,90",932
Wiener Neustadt (Land),Niederöstereich,"361,4",283,"1416,20",1109
Wolfsberg,Kärnten,"623,5",328,"1440,90",758
Zell am See,Salzburg,"595,7",522,"1951,40",1710
Zwettl,Niederöstereich,"440,6",185,1722,723
