Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Perg,Oberösterreich,"622,00",429,"3682,90",2540
Reutte,Tirol,"292,30",96,"1955,10",642
Ried im Innkreis,Oberösterreich,"718,10",443,"4509,60",2782
Rohrbach,Oberösterreich,"829,40",469,"5468,20",3092
Rust,Burgenland,"454,50",9,"2323,20",46
Salzburg,Salzburg,"590,20",915,"2669,30",4138
Salzburg-Umgebung,Salzburg,"548,60",842,"3166,30",4860
Sankt Johann im Pongau,Salzburg,"711,90",578,"4691,20",3809
Sankt Pölten,Niederösterreich,447,248,"2615,60",1452
Sankt Pölten (Land),Niederösterreich,"356,00",469,"2252,40",2967
Sankt Veit an der Glan,Kärnten,"716,1",388,"2554,20",1384
Schärding,Oberösterreich,"669,10",384,"4105,20",2356
Scheibbs,Niederösterreich,"830,6",344,"3392,60",1405
Schwaz,Tirol,"967,6",816,"6445,00",5435
Spittal an der Drau,Kärnten,"359,8",273,1271,964
Steyr,Oberösterreich,"507,1",193,2961,1127
Steyr-Land,Oberösterreich,"561,6",341,"3603,60",2188
Südoststeiermark,Steiermark,"403,4",339,2423,2036
Tamsweg,Salzburg,"725,9",147,"3822,00",774
Tulln,Niederösterreich,"212,3",222,"2078,50",2174
Urfahr-Umgebung,Oberösterreich,"691,8",595,4179,3594
Villach Land,Kärnten,"374,5",242,"1821,50",1177
Villach Stadt,Kärnten,"451,6",284,"1964,00",1235
Vöcklabruck,Oberösterreich,"576,1",791,"3350,40",4600
Voitsberg,Steiermark,"603,4",308,"2685,90",1371
Völkermarkt,Kärnten,"929,2",389,"3406,40",1426
Waidhofen an der Thaya,Niederösterreich,"268,7",69,"2398,60",616
Waidhofen an der Ybbs,Niederösterreich,"579,2",65,"2664,40",299
Weiz,Steiermark,"349,7",317,"2010,90",1823
Wels,Oberösterreich,"608,3",380,"3611,30",2256
Wels-Land,Oberösterreich,"546,2",403,"2965,70",2188
Wien,Wien,"296,6",#ERROR!,"2890,70",55246
Wiener Neustadt,Niederösterreich,"353,5",162,2590,1187
Wiener Neustadt (Land),Niederösterreich,"287,3",225,"1853,00",1451
Wolfsberg,Kärnten,"657,7",346,"2469,30",1299
Zell am See,Salzburg,"829,6",727,"3161,10",2770
Zwettl,Niederösterreich,"526,4",221,"2562,70",1076
