Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Sankt Pölten,Niederösterreich,"109,9",61,"4189,90",2326
Sankt Pölten (Land),Niederösterreich,"82,7",109,"3421,40",4507
Sankt Veit an der Glan,Kärnten,"223,3",121,"4953,30",2684
Schärding,Oberösterreich,"193,4",111,"6708,40",3850
Scheibbs,Niederösterreich,"217,3",90,"5353,30",2217
Schwaz,Tirol,121,102,"8323,40",7019
Spittal an der Drau,Kärnten,"361,2",274,"3353,20",2544
Steyr,Oberösterreich,"65,7",25,"4301,60",1637
Steyr-Land,Oberösterreich,"107,1",65,"5242,40",3183
Südoststeiermark,Steiermark,"184,4",155,"3907,80",3284
Tamsweg,Salzburg,"641,9",130,"8335,40",1688
Tulln,Niederösterreich,"157,8",165,"3117,80",3261
Urfahr-Umgebung,Oberösterreich,"66,3",57,"5526,40",4753
Villach Land,Kärnten,"154,8",100,"3895,20",2517
Villach Stadt,Kärnten,"84,3",53,"3512,90",2209
Vöcklabruck,Oberösterreich,"123,8",170,"5172,00",7101
Voitsberg,Steiermark,"125,4",64,"3984,80",2034
Völkermarkt,Kärnten,"152,9",64,"5876,50",2460
Waidhofen an der Thaya,Niederösterreich,"112,9",29,"3504,40",900
Waidhofen an der Ybbs,Niederösterreich,"249,5",28,"5097,10",572
Weiz,Steiermark,"84,9",77,"3283,90",2977
Wels,Oberösterreich,"108,9",68,"5159,30",3223
Wels-Land,Oberösterreich,122,90,"4437,70",3274
Wien,Wien,"122,4",#ERROR!,"4038,40",77182
Wiener Neustadt,Niederösterreich,"248,8",114,"3921,60",1797
Wiener Neustadt (Land),Niederösterreich,"154,5",121,"3100,60",2428
Wolfsberg,Kärnten,95,50,"4691,40",2468
Zell am See,Salzburg,218,191,"5620,30",4925
Zwettl,Niederösterreich,"335,8",141,"4639,50",1948
