Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Klagenfurt Land,Kärnten,"108,3",65,"5083,80",3051
Klagenfurt Stadt,Kärnten,"141,2",143,"4634,70",4695
Korneuburg,Niederösterreich,114,104,"3180,10",2902
Krems (Land),Niederösterreich,"70,8",40,"4303,60",2431
Krems an der Donau,Niederösterreich,"59,9",15,"3970,30",994
Kufstein,Tirol,"72,5",80,"6543,80",7217
Landeck,Tirol,"92,4",41,"6673,30",2962
Leibnitz,Steiermark,223,189,"4646,30",3938
Leoben,Steiermark,"108,9",65,"4110,60",2454
Lienz,Tirol,"172,4",84,"7183,30",3501
Liezen,Steiermark,"96,7",77,"4990,50",3975
Lilienfeld,Niederösterreich,"167,6",43,"4381,20",1124
Linz,Oberösterreich,"98,3",203,"4770,20",9855
Linz-Land,Oberösterreich,"91,8",139,"4874,80",7379
Mattersburg,Burgenland,"162,3",65,"3841,00",1538
Melk,Niederösterreich,"167,5",131,"4914,90",3843
Mistelbach,Niederösterreich,"222,1",168,"3157,70",2388
Mödling,Niederösterreich,"149,4",178,"3542,80",4220
Murau,Steiermark,"101,7",28,"4814,30",1326
Murtal,Steiermark,"68,3",49,"4820,20",3456
Neunkirchen,Niederösterreich,"208,5",180,"4359,40",3764
Neusiedl am See,Burgenland,190,114,"3769,00",2261
Oberpullendorf,Burgenland,"74,9",28,"4301,30",1608
Oberwart,Burgenland,"188,2",102,"4229,40",2292
Perg,Oberösterreich,129,89,"6175,30",4259
Reutte,Tirol,"97,4",32,"4193,30",1377
Ried im Innkreis,Oberösterreich,"157,2",97,"6988,20",4311
Rohrbach,Oberösterreich,"141,5",80,"7859,20",4444
Rust,Burgenland,0,±0,"3434,30",68
Salzburg,Salzburg,111,172,"5423,80",8408
Salzburg-Umgebung,Salzburg,144,221,"5928,00",9099
Sankt Johann im Pongau,Salzburg,"295,6",240,"8822,10",7163
Sankt Pölten,Niederösterreich,"100,9",56,"4589,80",2548
Sankt Pölten (Land),Niederösterreich,"123,7",163,"3935,40",5184
Sankt Veit an der Glan,Kärnten,131,71,"5492,20",2976
Schärding,Oberösterreich,183,105,"7387,90",4240
Scheibbs,Niederösterreich,"132,8",55,"6241,90",2585
Schwaz,Tirol,"156,5",132,"9331,30",7869
Spittal an der Drau,Kärnten,"214,8",163,"4841,30",3673
Steyr,Oberösterreich,"49,9",19,"4545,90",1730
Steyr-Land,Oberösterreich,"107,1",65,"5588,20",3393
Südoststeiermark,Steiermark,"236,8",199,"5096,60",4283
Tamsweg,Salzburg,"118,5",24,"10014,30",2028
Tulln,Niederösterreich,"129,1",135,"3706,70",3877
Urfahr-Umgebung,Oberösterreich,"76,7",66,"5882,20",5059
Villach Land,Kärnten,"134,6",87,"4785,00",3092
Villach Stadt,Kärnten,"141,5",89,"4112,50",2586
Vöcklabruck,Oberösterreich,"110,7",152,"5732,10",7870
Voitsberg,Steiermark,"78,4",40,"4453,00",2273
Völkermarkt,Kärnten,"181,5",76,"6710,10",2809
Waidhofen an der Thaya,Niederösterreich,"288,1",74,"4368,80",1122
Waidhofen an der Ybbs,Niederösterreich,"142,6",16,"5774,40",648
Weiz,Steiermark,"220,6",200,"4175,20",3785
Wels,Oberösterreich,"220,9",138,"6102,10",3812
Wels-Land,Oberösterreich,141,104,"5091,00",3756
Wien,Wien,"155,2",#ERROR!,"4677,20",89390
Wiener Neustadt,Niederösterreich,"436,5",200,"5316,10",2436
Wiener Neustadt (Land),Niederösterreich,"274,6",215,"4013,70",3143
Wolfsberg,Kärnten,"72,2",38,"5130,50",2699
Zell am See,Salzburg,113,99,"6268,50",5493
Zwettl,Niederösterreich,"216,7",91,"5770,80",2423
