Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Krems (Land),Niederösterreich,"31,9",18,"5820,80",3288
Krems an der Donau,Niederösterreich,32,8,"5480,10",1372
Kufstein,Tirol,"37,2",41,"8455,20",9325
Landeck,Tirol,"69,8",31,"8239,10",3657
Leibnitz,Steiermark,"40,1",34,"6932,80",5876
Leoben,Steiermark,"36,9",22,"5614,70",3352
Lienz,Tirol,"57,5",28,"10862,20",5294
Liezen,Steiermark,"33,9",27,"6827,20",5438
Lilienfeld,Niederösterreich,78,20,"6447,10",1654
Linz,Oberösterreich,"53,2",110,"6584,90",13604
Linz-Land,Oberösterreich,"48,9",74,"6686,20",10121
Mattersburg,Burgenland,40,16,"5664,10",2268
Melk,Niederösterreich,"34,5",27,"7325,70",5728
Mistelbach,Niederösterreich,"25,1",19,"4934,90",3732
Mödling,Niederösterreich,"20,1",24,"5342,70",6364
Murau,Steiermark,"58,1",16,"7177,90",1977
Murtal,Steiermark,"85,1",61,"7025,30",5037
Neunkirchen,Niederösterreich,"13,9",12,"6846,00",5911
Neusiedl am See,Burgenland,"31,7",19,"5414,20",3248
Oberpullendorf,Burgenland,"13,4",5,"5938,40",2220
Oberwart,Burgenland,24,13,"6676,30",3618
Perg,Oberösterreich,"55,1",38,"8432,90",5816
Reutte,Tirol,"57,9",19,"6139,20",2016
Ried im Innkreis,Oberösterreich,"66,5",41,"9542,90",5887
Rohrbach,Oberösterreich,"14,1",8,"9015,80",5098
Rust,Burgenland,"50,5",1,"3838,40",76
Salzburg,Salzburg,"36,1",56,"7515,10",11650
Salzburg-Umgebung,Salzburg,"37,1",57,"8049,30",12355
Sankt Johann im Pongau,Salzburg,"46,8",38,"11785,40",9569
Sankt Pölten,Niederösterreich,"73,9",41,"6919,00",3841
Sankt Pölten (Land),Niederösterreich,41,54,"5914,40",7791
Sankt Veit an der Glan,Kärnten,"38,8",21,"7236,20",3921
Schärding,Oberösterreich,"27,9",16,"9257,50",5313
Scheibbs,Niederösterreich,"24,1",10,"9067,00",3755
Schwaz,Tirol,"14,2",12,"10679,60",9006
Spittal an der Drau,Kärnten,"39,5",30,"7618,50",5780
Steyr,Oberösterreich,"78,8",30,"6366,90",2423
Steyr-Land,Oberösterreich,"64,2",39,"7006,30",4254
Südoststeiermark,Steiermark,"33,3",28,"7108,90",5974
Tamsweg,Salzburg,"34,6",7,"12266,10",2484
Tulln,Niederösterreich,"23,9",25,"5124,60",5360
Urfahr-Umgebung,Oberösterreich,"48,8",42,"7065,90",6077
Villach Land,Kärnten,"49,5",32,"6885,10",4449
Villach Stadt,Kärnten,"89,1",56,"6276,80",3947
Vöcklabruck,Oberösterreich,"41,5",57,"8352,00",11467
Voitsberg,Steiermark,"39,2",20,"6615,90",3377
Völkermarkt,Kärnten,"21,5",9,"8771,70",3672
Waidhofen an der Thaya,Niederösterreich,"7,8",2,"6518,20",1674
Waidhofen an der Ybbs,Niederösterreich,"35,6",4,"7948,70",892
Weiz,Steiermark,"73,9",67,"6774,10",6141
Wels,Oberösterreich,"115,3",72,"8930,70",5579
Wels-Land,Oberösterreich,"73,2",54,"7639,20",5636
Wien,Wien,"47,5",907,"7142,80",136512
Wiener Neustadt,Niederösterreich,"34,9",16,"8476,10",3884
Wiener Neustadt (Land),Niederösterreich,"15,3",12,"6663,50",5218
Wolfsberg,Kärnten,"45,6",24,"6552,40",3447
Zell am See,Salzburg,"13,7",12,"8262,20",7240
Zwettl,Niederösterreich,"38,1",16,"7902,40",3318
