Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Reutte,Tirol,"106,6",35,"6087,50",1999
Ried im Innkreis,Oberösterreich,"55,1",34,"9460,20",5836
Rohrbach,Oberösterreich,23,13,"8994,60",5086
Rust,Burgenland,0,±0,"3787,90",75
Salzburg,Salzburg,"54,8",85,"7471,20",11582
Salzburg-Umgebung,Salzburg,"37,8",58,"8015,40",12303
Sankt Johann im Pongau,Salzburg,"73,9",60,"11718,80",9515
Sankt Pölten,Niederösterreich,"133,3",74,"6827,10",3790
Sankt Pölten (Land),Niederösterreich,"94,1",124,"5858,20",7717
Sankt Veit an der Glan,Kärnten,48,26,"7201,10",3902
Schärding,Oberösterreich,"55,8",32,"9262,80",5316
Scheibbs,Niederösterreich,"36,2",15,"9033,20",3741
Schwaz,Tirol,"28,5",24,"10666,60",8995
Spittal an der Drau,Kärnten,"101,5",77,"7556,50",5733
Steyr,Oberösterreich,"78,8",30,"6240,80",2375
Steyr-Land,Oberösterreich,84,51,"6928,90",4207
Südoststeiermark,Steiermark,"64,3",54,"7060,10",5933
Tamsweg,Salzburg,"49,4",10,"12206,80",2472
Tulln,Niederösterreich,"31,6",33,"5084,50",5318
Urfahr-Umgebung,Oberösterreich,"34,9",30,"7010,10",6029
Villach Land,Kärnten,"100,6",65,"6841,70",4421
Villach Stadt,Kärnten,"138,4",87,"6156,00",3871
Vöcklabruck,Oberösterreich,"81,6",112,"8298,80",11394
Voitsberg,Steiermark,"84,2",43,"6551,20",3344
Völkermarkt,Kärnten,"114,7",48,"8740,60",3659
Waidhofen an der Thaya,Niederösterreich,"27,3",7,"6529,90",1677
Waidhofen an der Ybbs,Niederösterreich,"26,7",3,"7948,70",892
Weiz,Steiermark,96,87,"6678,10",6054
Wels,Oberösterreich,"128,1",80,"8788,20",5490
Wels-Land,Oberösterreich,"81,3",60,"7545,70",5567
Wien,Wien,"70,6",#ERROR!,"7085,90",135425
Wiener Neustadt,Niederösterreich,72,33,"8432,40",3864
Wiener Neustadt (Land),Niederösterreich,60,47,"6636,70",5197
Wolfsberg,Kärnten,"32,3",17,"6502,90",3421
Zell am See,Salzburg,"49,1",43,"8243,90",7224
Zwettl,Niederösterreich,"38,1",16,"7862,00",3301
