Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Murtal,Steiermark,"138,9",100,"486,10",350
Neunkirchen,Niederöstereich,124,107,"861,00",743
Neusiedl am See,Burgenland,"120,9",72,"792,60",472
Oberpullendorf,Burgenland,"309,2",116,"679,80",255
Oberwart,Burgenland,"327,3",177,"954,20",516
Perg,Oberösterreich,"242,5",166,"1.021,00",699
Reutte,Tirol,"146,9",48,"639,70",209
Ried im Innkreis,Oberösterreich,"472,2",289,"1.343,00",822
Rohrbach,Oberösterreich,"408,7",231,"1.201,30",679
Rust,Burgenland,"206,2",4,"360,80",7
Salzburg,Salzburg,"244,5",377,"835,20",1.288
Salzburg-Umgebung,Salzburg,"352,6",537,1.038,1.581
Sankt Johann im Pongau,Salzburg,"500,2",403,1.718,1.384
Sankt Pölten,Niederöstereich,"225,3",124,"1.022,80",563
Sankt Pölten (Land),Niederöstereich,"193,8",254,"847,80",1.111
Sankt Veit an der Glan,Kärnten,"119,1",65,"469,30",256
Schärding,Oberösterreich,"427,5",245,"1.109,80",636
Scheibbs,Niederöstereich,"147,3",61,"623,10",258
Schwaz,Tirol,"715,4",600,"2.141,30",1.796
Spittal an der Drau,Kärnten,"64,4",49,"214,20",163
Steyr,Oberösterreich,"350,8",134,"1.015,90",388
Steyr-Land,Oberösterreich,"306,2",185,970,586
Südoststeiermark,Steiermark,"273,4",235,"479,40",412
Tamsweg,Salzburg,"265,7",54,"728,3",148
Tulln,Niederöstereich,"245,7",255,"883,70",917
Urfahr-Umgebung,Oberösterreich,"219,9",188,"957,8",819
Villach Land,Kärnten,"102,1",66,"357,20",231
Villach Stadt,Kärnten,"133,3",83,"404,9",252
Vöcklabruck,Oberösterreich,"323,7",441,"980,50",1.336
Voitsberg,Steiermark,"207,2",106,"746,70",382
Völkermarkt,Kärnten,"126,6",53,"575,50",241
Waidhofen an der Thaya,Niederöstereich,"328,3",85,"1.155,00",299
Waidhofen an der Ybbs,Niederöstereich,"168,7",19,"639,40",72
Weiz,Steiermark,"213,6",193,"669,70",605
Wels,Oberösterreich,"396,9",245,"1.498,50",925
Wels-Land,Oberösterreich,"285,9",209,"896,10",655
Wien,Wien,"270,4",#ERROR!,"1.588,80",30.147
Wiener Neustadt,Niederöstereich,"417,4",189,"1.243,50",563
Wiener Neustadt (Land),Niederöstereich,"229,5",179,"729,6",569
Wolfsberg,Kärnten,"140,3",74,"386,9",204
Zell am See,Salzburg,"218,4",191,"974,1",852
Zwettl,Niederöstereich,"222,6",94,874,369
