Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Tamsweg,Salzburg,"1140,70",231,"5372,60",1088
Tulln,Niederösterreich,"170,2",178,"2345,30",2453
Urfahr-Umgebung,Oberösterreich,"288,4",248,"4805,50",4133
Villach Land,Kärnten,424,274,"2587,50",1672
Villach Stadt,Kärnten,"252,9",159,"2377,50",1495
Vöcklabruck,Oberösterreich,"282,6",388,"3824,60",5251
Voitsberg,Steiermark,"338,9",173,"3240,30",1654
Völkermarkt,Kärnten,"453,9",190,"4077,70",1707
Waidhofen an der Thaya,Niederösterreich,"253,1",65,"2787,90",716
Waidhofen an der Ybbs,Niederösterreich,"383,2",43,"3208,00",360
Weiz,Steiermark,"231,7",210,"2405,90",2181
Wels,Oberösterreich,"393,8",246,"4248,40",2654
Wels-Land,Oberösterreich,"284,6",210,"3436,00",2535
Wien,Wien,"201,7",#ERROR!,"3230,40",61740
Wiener Neustadt,Niederösterreich,"242,2",111,"2939,60",1347
Wiener Neustadt (Land),Niederösterreich,"227,3",178,"2185,00",1711
Wolfsberg,Kärnten,"644,4",339,"3446,30",1813
Zell am See,Salzburg,"360,6",316,"3878,90",3399
Zwettl,Niederösterreich,"376,3",158,"3093,80",1299
