Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Waidhofen an der Thaya,Niederöstereich,"370,8",96,"1.212,90",314
Waidhofen an der Ybbs,Niederöstereich,"213,1",24,"719,30",81
Weiz,Steiermark,"220,3",199,"700,70",633
Wels,Oberösterreich,"440,6",272,"1.587,60",980
Wels-Land,Oberösterreich,"299,6",219,"956,30",699
Wien,Wien,"277,3",#ERROR!,"1.636,90",31.060
Wiener Neustadt,Niederöstereich,455,206,"1.329,60",602
Wiener Neustadt (Land),Niederöstereich,"234,6",183,768,599
Wolfsberg,Kärnten,"193,5",102,"451,4",238
Zell am See,Salzburg,"221,8",194,"1.009,60",883
Zwettl,Niederöstereich,"246,3",104,"921,3",389
