Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Salzburg-Umgebung,Salzburg,"228,7",351,"4531,20",6955
Sankt Johann im Pongau,Salzburg,"289,4",235,"6421,70",5214
Sankt Pölten,Niederösterreich,"106,3",59,"3914,30",2173
Sankt Pölten (Land),Niederösterreich,"102,5",135,"3156,50",4158
Sankt Veit an der Glan,Kärnten,"188,2",102,"4242,80",2299
Schärding,Oberösterreich,"224,8",129,"6173,40",3543
Scheibbs,Niederösterreich,"173,9",72,"4870,30",2017
Schwaz,Tirol,"150,6",127,"7917,80",6677
Spittal an der Drau,Kärnten,"206,9",157,"2534,70",1923
Steyr,Oberösterreich,"183,9",70,"4078,20",1552
Steyr-Land,Oberösterreich,"176,2",107,"4922,80",2989
Südoststeiermark,Steiermark,"146,4",123,"3508,00",2948
Tamsweg,Salzburg,"261,7",53,"6888,50",1395
Tulln,Niederösterreich,131,137,"2738,20",2864
Urfahr-Umgebung,Oberösterreich,"113,9",98,"5356,70",4607
Villach Land,Kärnten,"190,3",123,"3444,90",2226
Villach Stadt,Kärnten,"163,8",103,"3202,80",2014
Vöcklabruck,Oberösterreich,201,276,"4725,50",6488
Voitsberg,Steiermark,94,48,"3694,90",1886
Völkermarkt,Kärnten,"236,5",99,"5331,80",2232
Waidhofen an der Thaya,Niederösterreich,"62,3",16,"3208,50",824
Waidhofen an der Ybbs,Niederösterreich,"418,8",47,"4197,10",471
Weiz,Steiermark,"80,5",73,"2994,90",2715
Wels,Oberösterreich,"136,1",85,"4906,40",3065
Wels-Land,Oberösterreich,141,104,"4055,50",2992
Wien,Wien,"115,6",#ERROR!,"3742,60",71528
Wiener Neustadt,Niederösterreich,"91,7",42,"3391,30",1554
Wiener Neustadt (Land),Niederösterreich,"153,2",120,"2694,50",2110
Wolfsberg,Kärnten,"169,2",89,"4280,80",2252
Zell am See,Salzburg,"321,8",282,"4899,10",4293
Zwettl,Niederösterreich,"238,2",100,"3991,70",1676
