Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Südoststeiermark,Steiermark,"391,5",329,"2601,30",2186
Tamsweg,Salzburg,"834,5",169,"4064,00",823
Tulln,Niederösterreich,"197,9",207,"2143,50",2242
Urfahr-Umgebung,Oberösterreich,"556,9",479,"4404,40",3788
Villach Land,Kärnten,"365,2",236,"1959,20",1266
Villach Stadt,Kärnten,"289,4",182,"2073,70",1304
Vöcklabruck,Oberösterreich,"502,60",690,"3514,30",4825
Voitsberg,Steiermark,574,293,"2854,40",1457
Völkermarkt,Kärnten,"953,1",399,"3554,50",1488
Waidhofen an der Thaya,Niederösterreich,"249,2",64,"2492,00",640
Waidhofen an der Ybbs,Niederösterreich,499,56,"2780,30",312
Weiz,Steiermark,"301,1",273,2125,1926
Wels,Oberösterreich,"531,5",332,"3787,40",2366
Wels-Land,Oberösterreich,"485,2",358,"3086,30",2277
Wien,Wien,"271,9",#ERROR!,"2983,10",57013
Wiener Neustadt,Niederösterreich,323,148,"2675,50",1226
Wiener Neustadt (Land),Niederösterreich,"245,2",192,"1923,20",1506
Wolfsberg,Kärnten,728,383,"2720,20",1431
Zell am See,Salzburg,"708,7",621,"3355,10",2940
Zwettl,Niederösterreich,"466,8",196,"2674,60",1123
