Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Oberwart,Burgenland,"64,6",35,"3884,30",2105
Perg,Oberösterreich,"123,2",85,"5872,30",4050
Reutte,Tirol,"121,8",40,"3821,80",1255
Ried im Innkreis,Oberösterreich,"110,2",68,"6738,50",4157
Rohrbach,Oberösterreich,"100,8",57,"7517,90",4251
Rust,Burgenland,"50,5",1,"3434,30",68
Salzburg,Salzburg,"133,5",207,"5150,90",7985
Salzburg-Umgebung,Salzburg,"114,7",176,"5630,30",8642
Sankt Johann im Pongau,Salzburg,"225,4",183,"8196,40",6655
Sankt Pölten,Niederösterreich,"39,6",22,"4371,90",2427
Sankt Pölten (Land),Niederösterreich,"82,7",109,"3687,10",4857
Sankt Veit an der Glan,Kärnten,"64,6",35,"5213,50",2825
Schärding,Oberösterreich,"69,7",40,"7023,70",4031
Scheibbs,Niederösterreich,"91,8",38,"5913,50",2449
Schwaz,Tirol,"148,2",125,"8950,70",7548
Spittal an der Drau,Kärnten,"251,8",191,"4311,40",3271
Steyr,Oberösterreich,"26,3",10,"4430,30",1686
Steyr-Land,Oberösterreich,"36,2",22,"5408,70",3284
Südoststeiermark,Steiermark,"203,5",171,"4624,20",3886
Tamsweg,Salzburg,"266,7",54,"9718,00",1968
Tulln,Niederösterreich,"76,5",80,"3457,20",3616
Urfahr-Umgebung,Oberösterreich,57,49,"5720,60",4920
Villach Land,Kärnten,"122,3",79,"4446,10",2873
Villach Stadt,Kärnten,"101,8",64,"3816,70",2400
Vöcklabruck,Oberösterreich,"68,5",94,"5501,90",7554
Voitsberg,Steiermark,"76,4",39,"4306,10",2198
Völkermarkt,Kärnten,"145,7",61,"6277,80",2628
Waidhofen an der Thaya,Niederösterreich,"97,3",25,"3827,60",983
Waidhofen an der Ybbs,Niederösterreich,"17,8",2,"5498,10",617
Weiz,Steiermark,"115,8",105,"3649,00",3308
Wels,Oberösterreich,"131,3",82,"5631,50",3518
Wels-Land,Oberösterreich,"126,1",93,"4776,60",3524
Wien,Wien,"95,6",#ERROR!,"4353,60",83206
Wiener Neustadt,Niederösterreich,"279,3",128,"4523,90",2073
Wiener Neustadt (Land),Niederösterreich,"135,4",106,"3511,80",2750
Wolfsberg,Kärnten,"72,2",38,"4961,30",2610
Zell am See,Salzburg,"95,9",84,"6032,30",5286
Zwettl,Niederösterreich,"121,5",51,"5296,90",2224
