Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Krems an der Donau,Niederösterreich,"75,9",19,"3738,60",936
Kufstein,Tirol,"88,9",98,"6119,50",6749
Landeck,Tirol,"56,3",25,"6364,60",2825
Leibnitz,Steiermark,"95,6",81,"4046,90",3430
Leoben,Steiermark,62,37,"3732,00",2228
Lienz,Tirol,"272,9",133,"6106,10",2976
Liezen,Steiermark,"169,5",135,"4537,20",3614
Lilienfeld,Niederösterreich,"93,5",24,"4014,80",1030
Linz,Oberösterreich,"60,5",125,"4489,90",9276
Linz-Land,Oberösterreich,"65,4",99,"4539,80",6872
Mattersburg,Burgenland,"112,4",45,"3381,40",1354
Melk,Niederösterreich,110,86,"4436,60",3469
Mistelbach,Niederösterreich,"71,4",54,"2357,70",1783
Mödling,Niederösterreich,"63,8",76,"3128,10",3726
Murau,Steiermark,"130,7",36,"4266,10",1175
Murtal,Steiermark,"142,3",102,"4454,80",3194
Neunkirchen,Niederösterreich,"130,9",113,"3773,30",3258
Neusiedl am See,Burgenland,"96,7",58,"3182,20",1909
Oberpullendorf,Burgenland,"109,7",41,"4007,10",1498
Oberwart,Burgenland,"86,7",47,"3733,00",2023
Perg,Oberösterreich,"102,9",71,"5646,10",3894
Reutte,Tirol,"88,3",29,"3489,90",1146
Ried im Innkreis,Oberösterreich,"170,2",105,"6510,00",4016
Rohrbach,Oberösterreich,99,56,"7362,30",4163
Rust,Burgenland,"252,5",5,"3333,30",66
Salzburg,Salzburg,"207,1",321,"4868,40",7547
Salzburg-Umgebung,Salzburg,"164,2",252,"5369,00",8241
Sankt Johann im Pongau,Salzburg,"284,5",231,"7714,90",6264
Sankt Pölten,Niederösterreich,"59,4",33,"4274,60",2373
Sankt Pölten (Land),Niederösterreich,"63,8",84,"3524,70",4643
Sankt Veit an der Glan,Kärnten,107,58,"5062,20",2743
Schärding,Oberösterreich,"111,5",64,"6846,00",3929
Scheibbs,Niederösterreich,"200,4",83,"5684,10",2354
Schwaz,Tirol,"158,9",134,"8542,70",7204
Spittal an der Drau,Kärnten,"317,7",241,"3788,20",2874
Steyr,Oberösterreich,"49,9",19,"4372,50",1664
Steyr-Land,Oberösterreich,"62,6",38,"5331,30",3237
Südoststeiermark,Steiermark,"207,1",174,"4170,80",3505
Tamsweg,Salzburg,"523,4",106,"9061,30",1835
Tulln,Niederösterreich,109,114,"3286,10",3437
Urfahr-Umgebung,Oberösterreich,"51,2",44,"5592,70",4810
Villach Land,Kärnten,"261,5",169,"4195,40",2711
Villach Stadt,Kärnten,"47,7",30,"3595,60",2261
Vöcklabruck,Oberösterreich,"105,6",145,"5311,10",7292
Voitsberg,Steiermark,"107,8",55,"4153,30",2120
Völkermarkt,Kärnten,"131,4",55,"6046,10",2531
Waidhofen an der Thaya,Niederösterreich,"120,7",31,"3671,80",943
Waidhofen an der Ybbs,Niederösterreich,"160,4",18,"5391,20",605
Weiz,Steiermark,"68,4",62,"3381,00",3065
Wels,Oberösterreich,"204,9",128,"5402,60",3375
Wels-Land,Oberösterreich,"89,5",66,"4562,40",3366
Wien,Wien,"94,5",#ERROR!,"4161,60",79536
Wiener Neustadt,Niederösterreich,"150,6",69,"4104,90",1881
Wiener Neustadt (Land),Niederösterreich,"134,1",105,"3269,20",2560
Wolfsberg,Kärnten,"85,5",45,"4805,40",2528
Zell am See,Salzburg,"179,2",157,"5857,70",5133
Zwettl,Niederösterreich,"242,9",102,"4996,80",2098
