Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Kirchdorf an der Krems,Oberösterreich,"5,3",3,"7438,10",4245
Kitzbühel,Tirol,"4,7",3,"6992,60",4487
Klagenfurt Land,Kärnten,20,12,"6973,40",4185
Klagenfurt Stadt,Kärnten,"16,8",17,"6163,90",6244
Korneuburg,Niederösterreich,11,10,"4762,50",4346
Krems (Land),Niederösterreich,"26,6",15,"5868,60",3315
Krems an der Donau,Niederösterreich,28,7,"5544,00",1388
Kufstein,Tirol,"23,6",26,"8515,10",9391
Landeck,Tirol,"29,3",13,"8306,70",3687
Leibnitz,Steiermark,"7,1",6,"6970,60",5908
Leoben,Steiermark,5,3,"5626,50",3359
Lienz,Tirol,"6,2",3,"10899,10",5312
Liezen,Steiermark,"7,5",6,"6843,50",5451
Lilienfeld,Niederösterreich,"35,1",9,"6560,10",1683
Linz,Oberösterreich,"22,7",47,"6654,60",13748
Linz-Land,Oberösterreich,"13,9",21,"6712,00",10160
Mattersburg,Burgenland,"12,5",5,"5726,50",2293
Melk,Niederösterreich,32,25,"7394,70",5782
Mistelbach,Niederösterreich,"33,1",25,"4997,00",3779
Mödling,Niederösterreich,"3,4",4,"5354,50",6378
Murau,Steiermark,"18,2",5,"7228,70",1991
Murtal,Steiermark,"27,9",20,"7125,70",5109
Neunkirchen,Niederösterreich,"42,9",37,"6918,90",5974
Neusiedl am See,Burgenland,"3,3",2,"5435,90",3261
Oberpullendorf,Burgenland,16,6,"5962,40",2229
Oberwart,Burgenland,"22,1",12,"6740,80",3653
Perg,Oberösterreich,"49,3",34,"8527,10",5881
Reutte,Tirol,3,1,"6142,30",2017
Ried im Innkreis,Oberösterreich,"50,3",31,"9708,20",5989
Rohrbach,Oberösterreich,"3,5",2,"9033,50",5108
Rust,Burgenland,0,±0,"3787,90",75
Salzburg,Salzburg,11,17,"7555,80",11713
Salzburg-Umgebung,Salzburg,"11,1",17,"8045,40",12349
Sankt Johann im Pongau,Salzburg,"18,5",15,"11808,80",9588
Sankt Pölten,Niederösterreich,"34,2",19,"7012,60",3893
Sankt Pölten (Land),Niederösterreich,"33,4",44,"6038,20",7954
Sankt Veit an der Glan,Kärnten,"25,8",14,"7315,50",3964
Schärding,Oberösterreich,"8,7",5,"9294,10",5334
Scheibbs,Niederösterreich,"12,1",5,"9139,40",3785
Schwaz,Tirol,"3,6",3,"10680,80",9007
Spittal an der Drau,Kärnten,25,19,"7688,40",5833
Steyr,Oberösterreich,"34,2",13,"6482,60",2467
Steyr-Land,Oberösterreich,"8,2",5,"7034,30",4271
Südoststeiermark,Steiermark,"27,4",23,"7173,10",6028
Tamsweg,Salzburg,0,±0,"12271,00",2485
Tulln,Niederösterreich,"25,8",27,"5178,20",5416
Urfahr-Umgebung,Oberösterreich,"20,9",18,"7117,00",6121
Villach Land,Kärnten,"12,4",8,"6947,00",4489
Villach Stadt,Kärnten,"12,7",8,"6330,90",3981
Vöcklabruck,Oberösterreich,"18,2",25,"8404,40",11539
Voitsberg,Steiermark,"41,1",21,"6698,10",3419
Völkermarkt,Kärnten,"47,8",20,"8826,60",3695
Waidhofen an der Thaya,Niederösterreich,"7,8",2,"6541,50",1680
Waidhofen an der Ybbs,Niederösterreich,"44,6",5,"8064,50",905
Weiz,Steiermark,"23,2",21,"6830,40",6192
Wels,Oberösterreich,"30,4",19,"9029,90",5641
Wels-Land,Oberösterreich,"25,8",19,"7724,60",5699
Wien,Wien,"29,2",559,"7206,20",137724
Wiener Neustadt,Niederösterreich,"10,9",5,"8500,10",3895
Wiener Neustadt (Land),Niederösterreich,14,11,"6710,80",5255
Wolfsberg,Kärnten,"26,6",14,"6624,60",3485
Zell am See,Salzburg,"6,8",6,"8274,80",7251
Zwettl,Niederösterreich,"9,5",4,"7952,50",3339
