Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Waidhofen an der Thaya,Niederösterreich,"124,6",32,"3905,50",1003
Waidhofen an der Ybbs,Niederösterreich,"44,6",5,"5533,80",621
Weiz,Steiermark,"142,3",129,"3731,80",3383
Wels,Oberösterreich,"155,3",97,"5714,70",3570
Wels-Land,Oberösterreich,"127,4",94,"4838,90",3570
Wien,Wien,93,#ERROR!,"4394,90",83994
Wiener Neustadt,Niederösterreich,"292,4",134,"4681,10",2145
Wiener Neustadt (Land),Niederösterreich,"139,2",109,"3571,80",2797
Wolfsberg,Kärnten,"58,9",31,"4976,50",2618
Zell am See,Salzburg,"76,5",67,"6070,00",5319
Zwettl,Niederösterreich,"145,3",61,"5375,50",2257
