Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Reutte,Tirol,"194,9",64,"4695,80",1542
Ried im Innkreis,Oberösterreich,214,132,"8139,10",5021
Rohrbach,Oberösterreich,"72,5",41,"8480,00",4795
Rust,Burgenland,101,2,"3636,40",72
Salzburg,Salzburg,"256,7",398,"6543,00",10143
Salzburg-Umgebung,Salzburg,"285,4",438,"7112,40",10917
Sankt Johann im Pongau,Salzburg,"184,7",150,"10782,80",8755
Sankt Pölten,Niederösterreich,"237,8",132,"5712,10",3171
Sankt Pölten (Land),Niederösterreich,"240,6",317,"5000,40",6587
Sankt Veit an der Glan,Kärnten,"177,2",96,"6309,70",3419
Schärding,Oberösterreich,169,97,"8112,80",4656
Scheibbs,Niederösterreich,"386,3",160,"7683,40",3182
Schwaz,Tirol,"241,9",204,"10310,80",8695
Spittal an der Drau,Kärnten,"221,4",168,"6068,40",4604
Steyr,Oberösterreich,"183,9",70,"5255,40",2000
Steyr-Land,Oberösterreich,"130,1",79,"6171,30",3747
Südoststeiermark,Steiermark,"209,4",176,"6084,30",5113
Tamsweg,Salzburg,"177,8",36,"11209,30",2270
Tulln,Niederösterreich,"192,2",201,"4485,00",4691
Urfahr-Umgebung,Oberösterreich,"105,8",91,"6452,00",5549
Villach Land,Kärnten,212,137,"5931,80",3833
Villach Stadt,Kärnten,"203,6",128,"5018,90",3156
Vöcklabruck,Oberösterreich,"354,7",487,"6981,20",9585
Voitsberg,Steiermark,"154,8",79,"5299,30",2705
Völkermarkt,Kärnten,"195,9",82,"7615,50",3188
Waidhofen an der Thaya,Niederösterreich,"253,1",65,"5903,00",1516
Waidhofen an der Ybbs,Niederösterreich,"338,6",38,"6825,90",766
Weiz,Steiermark,"231,7",210,"5474,70",4963
Wels,Oberösterreich,"307,3",192,"7333,10",4581
Wels-Land,Oberösterreich,"257,5",190,"6358,40",4691
Wien,Wien,"342,5",#ERROR!,"6035,30",115346
Wiener Neustadt,Niederösterreich,"277,2",127,"7546,40",3458
Wiener Neustadt (Land),Niederösterreich,341,267,"5836,00",4570
Wolfsberg,Kärnten,"201,5",106,"5782,50",3042
Zell am See,Salzburg,"246,5",216,"7350,40",6441
Zwettl,Niederösterreich,"207,2",87,"6814,00",2861
