Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Leoben,Steiermark,"164,2",98,"3309,90",1976
Lienz,Tirol,"190,80",93,"5106,90",2489
Liezen,Steiermark,"233,5",186,"3413,60",2719
Lilienfeld,Niederösterreich,152,39,"3593,80",922
Linz,Oberösterreich,"133,6",276,"4021,40",8308
Linz-Land,Oberösterreich,"110,3",167,"4055,60",6139
Mattersburg,Burgenland,"84,9",34,"2809,50",1125
Melk,Niederösterreich,"212,3",166,"3802,20",2973
Mistelbach,Niederösterreich,"48,9",37,"1916,00",1449
Mödling,Niederösterreich,"130,1",155,"2672,20",3183
Murau,Steiermark,167,46,"3438,30",947
Murtal,Steiermark,"202,2",145,"3525,90",2528
Neunkirchen,Niederösterreich,176,152,"3000,80",2591
Neusiedl am See,Burgenland,"106,7",64,"2502,10",1501
Oberpullendorf,Burgenland,99,37,"3501,50",1309
Oberwart,Burgenland,"114,4",62,"3360,30",1821
Perg,Oberösterreich,"182,7",126,"4948,70",3413
Reutte,Tirol,"106,6",35,"2682,90",881
Ried im Innkreis,Oberösterreich,"158,9",98,"5670,30",3498
Rohrbach,Oberösterreich,"148,6",84,"6591,20",3727
Rust,Burgenland,0,±0,"2525,30",50
Salzburg,Salzburg,"180,6",280,"3799,50",5890
Salzburg-Umgebung,Salzburg,213,327,"4344,90",6669
Sankt Johann im Pongau,Salzburg,"213,1",173,"6181,50",5019
Sankt Pölten,Niederösterreich,"178,3",99,"3874,70",2151
Sankt Pölten (Land),Niederösterreich,"91,1",120,"3074,50",4050
Sankt Veit an der Glan,Kärnten,155,84,"4093,30",2218
Schärding,Oberösterreich,"278,8",160,"5980,00",3432
Scheibbs,Niederösterreich,"205,2",85,"4735,10",1961
Schwaz,Tirol,"158,9",134,"7795,70",6574
Spittal an der Drau,Kärnten,"134,4",102,"2356,70",1788
Steyr,Oberösterreich,"144,5",55,"3925,80",1494
Steyr-Land,Oberösterreich,"199,3",121,"4777,90",2901
Südoststeiermark,Steiermark,"145,2",122,"3478,30",2923
Tamsweg,Salzburg,"360,5",73,"6681,20",1353
Tulln,Niederösterreich,"97,5",102,"2628,30",2749
Urfahr-Umgebung,Oberösterreich,"101,2",87,"5262,50",4526
Villach Land,Kärnten,"171,8",111,"3294,70",2129
Villach Stadt,Kärnten,"295,8",186,"3069,20",1930
Vöcklabruck,Oberösterreich,"210,5",289,"4547,80",6244
Voitsberg,Steiermark,98,50,"3626,30",1851
Völkermarkt,Kärnten,"231,7",97,"5138,30",2151
Waidhofen an der Thaya,Niederösterreich,109,28,"3173,40",815
Waidhofen an der Ybbs,Niederösterreich,"320,8",36,"3974,30",446
Weiz,Steiermark,"116,9",106,"2921,00",2648
Wels,Oberösterreich,"161,7",101,"4792,70",2994
Wels-Land,Oberösterreich,"165,4",122,"3940,30",2907
Wien,Wien,"126,4",#ERROR!,"3648,40",69728
Wiener Neustadt,Niederösterreich,120,55,"3332,40",1527
Wiener Neustadt (Land),Niederösterreich,"149,4",117,"2580,90",2021
Wolfsberg,Kärnten,"186,3",98,"4174,30",2196
Zell am See,Salzburg,"196,3",172,"4627,50",4055
Zwettl,Niederösterreich,"276,3",116,"3844,00",1614
