Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Landeck,Tirol,356,158,"3992,20",1772
Leibnitz,Steiermark,"494,4",419,"1926,70",1633
Leoben,Steiermark,"517,6",309,1717,1025
Lienz,Tirol,712,347,"1949,20",950
Liezen,Steiermark,"477,1",380,"1849,30",1473
Lilienfeld,Niederöstereich,"510,6",131,"2124,30",545
Linz,Oberösterreich,"594,9",#ERROR!,"2402,80",4964
Linz-Land,Oberösterreich,625,946,"2367,70",3584
Mattersburg,Burgenland,"337,10",135,"1548,40",620
Melk,Niederöstereich,"451,5",353,"1685,60",1318
Mistelbach,Niederöstereich,"267,1",202,"1172,90",887
Mödling,Niederöstereich,"313,10",373,"1743,70",2077
Murau,Steiermark,"486,5",134,"1150,90",317
Murtal,Steiermark,516,370,"1421,20",1019
Neunkirchen,Niederöstereich,"291,90",252,"1592,50",1375
Neusiedl am See,Burgenland,"255,00",153,"1413,60",848
Oberpullendorf,Burgenland,"599,20",224,"2011,60",752
Oberwart,Burgenland,"540,70",293,"2197,70",1191
Perg,Oberösterreich,"858,40",592,"2836,10",1956
Reutte,Tirol,"328,90",108,"1470,90",483
Ried im Innkreis,Oberösterreich,"1031,00",636,"3511,10",2166
Rohrbach,Oberösterreich,1413,799,"4141,80",2342
Rust,Burgenland,"757,60",15,"1666,70",33
Salzburg,Salzburg,"496,7",770,"1881,00",2916
Salzburg-Umgebung,Salzburg,"601,30",923,"2379,90",3653
Sankt Johann im Pongau,Salzburg,"879,4",714,"3637,00",2953
Sankt Pölten,Niederöstereich,"369,30",205,"1940,10",1077
Sankt Pölten (Land),Niederöstereich,"381,1",502,"1702,70",2243
Sankt Veit an der Glan,Kärnten,"690,2",374,"1616,70",876
Schärding,Oberösterreich,"846,80",486,"3188,70",1830
Scheibbs,Niederöstereich,"842,7",349,"2194,90",909
Schwaz,Tirol,"1226,10",#ERROR!,"4859,50",4098
Spittal an der Drau,Kärnten,"351,90",267,"769,80",584
Steyr,Oberösterreich,"572,8",218,"2330,80",887
Steyr-Land,Oberösterreich,"848,20",515,"2770,20",1682
Südoststeiermark,Steiermark,"608,1",511,"1856,30",1560
Tamsweg,Salzburg,"1017,20",206,"2706,00",548
Tulln,Niederöstereich,"340,4",356,"1720,00",1799
Urfahr-Umgebung,Oberösterreich,"1203,40",#ERROR!,"3281,20",2822
Villach Land,Kärnten,"479,7",310,"1258,20",813
Villach Stadt,Kärnten,"410,3",258,"1364,50",858
Vöcklabruck,Oberösterreich,772,#ERROR!,"2515,00",3453
Voitsberg,Steiermark,"654,3",334,"1878,80",959
Völkermarkt,Kärnten,"998,5",418,"2135,60",894
Waidhofen an der Thaya,Niederöstereich,"342,7",88,"2028,70",521
Waidhofen an der Ybbs,Niederöstereich,"757,4",85,"1880,20",211
Weiz,Steiermark,"431,3",391,"1560,90",1415
Wels,Oberösterreich,"595,5",372,"2823,80",1764
Wels-Land,Oberösterreich,"666,9",492,"2199,90",1623
Wien,Wien,"417,3",#ERROR!,"2476,90",47338
Wiener Neustadt,Niederöstereich,"364,4",167,"2092,80",959
Wiener Neustadt (Land),Niederöstereich,364,285,"1468,60",1150
Wolfsberg,Kärnten,"674,8",355,1521,800
Zell am See,Salzburg,598,524,2069,1813
Zwettl,Niederöstereich,"397,7",167,1791,752
