Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Villach Stadt,Kärnten,"66,8",42,"3648,10",2294
Vöcklabruck,Oberösterreich,102,140,"5359,90",7359
Voitsberg,Steiermark,"99,9",51,"4188,50",2138
Völkermarkt,Kärnten,"114,7",48,"6081,90",2546
Waidhofen an der Thaya,Niederösterreich,"81,8",21,"3703,00",951
Waidhofen an der Ybbs,Niederösterreich,"115,8",13,"5453,60",612
Weiz,Steiermark,"89,4",81,"3431,70",3111
Wels,Oberösterreich,"158,5",99,"5463,40",3413
Wels-Land,Oberösterreich,"71,8",53,"4584,10",3382
Wien,Wien,"89,8",#ERROR!,"4202,30",80314
Wiener Neustadt,Niederösterreich,"135,3",62,"4150,80",1902
Wiener Neustadt (Land),Niederösterreich,"111,1",87,"3331,80",2609
Wolfsberg,Kärnten,"74,1",39,"4835,90",2544
Zell am See,Salzburg,"118,7",104,"5897,70",5168
Zwettl,Niederösterreich,"173,9",73,"5068,20",2128
