Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Klagenfurt Stadt,Kärnten,"28,6",29,"6124,40",6204
Korneuburg,Niederösterreich,"16,4",15,"4736,20",4322
Krems (Land),Niederösterreich,"24,8",14,"5827,90",3292
Krems an der Donau,Niederösterreich,24,6,"5484,10",1373
Kufstein,Tirol,"37,2",41,"8464,30",9335
Landeck,Tirol,"58,6",26,"8252,60",3663
Leibnitz,Steiermark,"36,6",31,"6942,30",5884
Leoben,Steiermark,"21,8",13,"5614,70",3352
Lienz,Tirol,"53,3",26,"10870,40",5298
Liezen,Steiermark,"27,6",22,"6828,50",5439
Lilienfeld,Niederösterreich,"74,1",19,"6474,40",1661
Linz,Oberösterreich,"33,9",70,"6585,80",13606
Linz-Land,Oberösterreich,"39,6",60,"6689,50",10126
Mattersburg,Burgenland,40,16,"5684,00",2276
Melk,Niederösterreich,"26,9",21,"7329,50",5731
Mistelbach,Niederösterreich,"23,8",18,"4944,10",3739
Mödling,Niederösterreich,"12,6",15,"5344,40",6366
Murau,Steiermark,"47,2",13,"7188,80",1980
Murtal,Steiermark,"69,7",50,"7042,00",5049
Neunkirchen,Niederösterreich,"13,9",12,"6854,10",5918
Neusiedl am See,Burgenland,"18,3",11,"5415,90",3249
Oberpullendorf,Burgenland,"10,7",4,"5943,70",2222
Oberwart,Burgenland,"25,8",14,"6689,20",3625
Perg,Oberösterreich,"59,4",41,"8450,30",5828
Reutte,Tirol,"45,7",15,"6142,30",2017
Ried im Innkreis,Oberösterreich,"66,5",41,"9568,80",5903
Rohrbach,Oberösterreich,"5,3",3,"9014,10",5097
Rust,Burgenland,"50,5",1,"3838,40",76
Salzburg,Salzburg,"36,8",57,"7524,10",11664
Salzburg-Umgebung,Salzburg,28,43,"8052,50",12360
Sankt Johann im Pongau,Salzburg,"36,9",30,"11787,80",9571
Sankt Pölten,Niederösterreich,"59,4",33,"6933,40",3849
Sankt Pölten (Land),Niederösterreich,"50,1",66,"5928,80",7810
Sankt Veit an der Glan,Kärnten,"36,9",20,"7256,50",3932
Schärding,Oberösterreich,"13,9",8,"9257,50",5313
Scheibbs,Niederösterreich,41,17,"9086,30",3763
Schwaz,Tirol,"8,3",7,"10677,20",9004
Spittal an der Drau,Kärnten,"39,5",30,"7627,70",5787
Steyr,Oberösterreich,"84,1",32,"6393,20",2433
Steyr-Land,Oberösterreich,"46,1",28,"7014,50",4259
Südoststeiermark,Steiermark,"35,7",30,"7117,20",5981
Tamsweg,Salzburg,"29,6",6,"12271,00",2485
Tulln,Niederösterreich,"23,9",25,"5131,30",5367
Urfahr-Umgebung,Oberösterreich,"37,2",32,"7081,00",6090
Villach Land,Kärnten,"41,8",27,"6899,00",4458
Villach Stadt,Kärnten,70,44,"6291,10",3956
Vöcklabruck,Oberösterreich,"39,3",54,"8362,20",11481
Voitsberg,Steiermark,"13,7",7,"6615,90",3377
Völkermarkt,Kärnten,"16,7",7,"8766,90",3670
Waidhofen an der Thaya,Niederösterreich,0,±0,"6518,20",1674
Waidhofen an der Ybbs,Niederösterreich,0,±0,"7948,70",892
Weiz,Steiermark,"55,2",50,"6784,00",6150
Wels,Oberösterreich,"100,8",63,"8954,70",5594
Wels-Land,Oberösterreich,"74,5",55,"7660,90",5652
Wien,Wien,"36,3",694,"7146,90",136590
Wiener Neustadt,Niederösterreich,"26,2",12,"8478,30",3885
Wiener Neustadt (Land),Niederösterreich,14,11,"6673,70",5226
Wolfsberg,Kärnten,"36,1",19,"6554,30",3448
Zell am See,Salzburg,"11,4",10,"8264,50",7242
Zwettl,Niederösterreich,"26,2",11,"7902,40",3318
