Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Südoststeiermark,Steiermark,"189,2",159,"6820,90",5732
Tamsweg,Salzburg,"172,8",35,"12029,00",2436
Tulln,Niederösterreich,88,92,"4998,40",5228
Urfahr-Umgebung,Oberösterreich,"72,1",62,"6893,80",5929
Villach Land,Kärnten,"128,4",83,"6648,30",4296
Villach Stadt,Kärnten,221,139,"5841,10",3673
Vöcklabruck,Oberösterreich,"258,6",355,"8051,20",11054
Voitsberg,Steiermark,"250,8",128,"6278,90",3205
Völkermarkt,Kärnten,"162,4",68,"8497,00",3557
Waidhofen an der Thaya,Niederösterreich,"62,3",16,"6483,10",1665
Waidhofen an der Ybbs,Niederösterreich,205,23,"7770,50",872
Weiz,Steiermark,"239,4",217,"6304,20",5715
Wels,Oberösterreich,"240,1",150,"8458,50",5284
Wels-Land,Oberösterreich,206,152,"7273,30",5366
Wien,Wien,163,#ERROR!,"6909,30",132049
Wiener Neustadt,Niederösterreich,"115,7",53,"8262,20",3786
Wiener Neustadt (Land),Niederösterreich,"58,7",46,"6515,40",5102
Wolfsberg,Kärnten,"96,9",51,"6409,80",3372
Zell am See,Salzburg,"122,1",107,"8120,70",7116
Zwettl,Niederösterreich,"90,5",38,"7742,90",3251
