Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Schwaz,Tirol,"4,7",4,"10677,70",9018
Spittal an der Drau,Kärnten,"11,9",9,"7739,20",5853
Steyr,Oberösterreich,"15,8",6,"6529,30",2478
Steyr-Land,Oberösterreich,"29,5",18,"7096,00",4324
Südoststeiermark,Steiermark,6,5,"7202,90",6039
Tamsweg,Salzburg,0,±0,"12386,90",2492
Tulln,Niederösterreich,"10,4",11,"5166,30",5464
Urfahr-Umgebung,Oberösterreich,"9,3",8,"7122,40",6142
Villach Land,Kärnten,"32,3",21,"6888,50",4472
Villach Stadt,Kärnten,"6,3",4,"6233,80",3942
Vöcklabruck,Oberösterreich,8,11,"8375,80",11558
Voitsberg,Steiermark,"41,2",21,"6761,90",3445
Völkermarkt,Kärnten,"7,2",3,"8861,20",3707
Waidhofen an der Thaya,Niederösterreich,"7,8",2,"6595,90",1684
Waidhofen an der Ybbs,Niederösterreich,9,1,"8218,10",915
Weiz,Steiermark,"5,5",5,"6842,60",6221
Wels,Oberösterreich,"25,5",16,"9052,90",5672
Wels-Land,Oberösterreich,"14,8",11,"7672,90",5722
Wien,Wien,"34,5",662,"7277,80",139803
Wiener Neustadt,Niederösterreich,"21,5",10,"8416,60",3910
Wiener Neustadt (Land),Niederösterreich,"7,6",6,"6704,80",5299
Wolfsberg,Kärnten,"11,4",6,"6670,10",3501
Zell am See,Salzburg,"55,6",49,"8289,90",7309
Zwettl,Niederösterreich,"2,4",1,"8016,40",3353
